0.000000000000000000e+00,4.700000000000000000e+01
4.700000000000000000e+01,3.091626053692527876e+01
7.500000000000000000e+01,1.562859146644477804e+01
1.060000000000000000e+02,4.189183767541666548e+00
1.360000000000000000e+02,2.028841349777585457e+00
1.670000000000000000e+02,3.003733603664022311e+00
1.970000000000000000e+02,2.391293779641272099e+00
2.280000000000000000e+02,2.446676674405127816e+00
2.590000000000000000e+02,2.053143339012125423e+00
2.890000000000000000e+02,2.100300062691874636e+00
3.200000000000000000e+02,6.049784503957676307e+00
3.640000000000000000e+02,4.500000000000000000e+01
